NomeBanco,AnoMes,DataRef,AnoTri,Basileia,ScoreBasileia,Alavancagem,ScoreAlavancagem,CrescAtivo_YoY,ScoreCrescimento,CoberturaCapt,ScoreCaptacoes,ScoreEstresse,ClasseRisco
Banco Master,202406,2024-06-01,2024Q2,0.117118196003313,23.220450999171753,12.174429787125113,0.0,0.8654355020064826,25.0,0.8751157749418891,2.129324998018772,50.34977599719053,ALTO
Banco Master,202409,2024-09-01,2024Q3,0.105327617856178,25.0,13.22054972518216,0.0,0.89045589805485,25.0,0.8730963886573456,2.5512578625975224,52.551257862597524,ALTO
Banco Master,202412,2024-12-01,2024Q4,0.1151778306704759,23.705542332381025,13.292241196816226,0.0,0.7435508163108526,24.487538762056747,0.8556450984943662,2.417457138725526,50.6105382331633,ALTO
Banco Master,202503,2025-03-01,2025Q1,0.10533912955006,25.0,20.90764436739738,0.0,0.6651386956112757,20.176093942611175,0.7977536775996269,0.0,45.176093942611175,ALTO
Banco Original,201903,2019-03-01,2019Q1,0.130407463132614,19.8981342168465,5.2351612784819075,0.0,,0.0,0.7596842510157493,0.4668224585744063,20.364956675420906,MODERADO
Banco Original,201906,2019-06-01,2019Q2,0.137235665371419,18.191083657145246,5.69022646312466,0.0,,0.0,0.765796084748042,0.7314606077694852,18.92254426491473,BAIXO
Banco Original,201909,2019-09-01,2019Q3,0.136392588935298,18.4018527661755,5.817871408336621,0.0,,0.0,0.753652816128261,1.3305948975236515,19.732447663699155,BAIXO
Banco Original,201912,2019-12-01,2019Q4,0.132552483534525,19.361879116368748,6.034291129509182,0.0,,0.0,0.777103816418954,0.4544936015233647,19.81637271789211,BAIXO
Banco Original,202003,2020-03-01,2020Q1,0.111425942778837,24.64351430529075,6.815139623687732,0.0,0.2145510763184404,0.0,0.8015169646795514,1.951368779366136,26.594883084656885,MODERADO
Banco Original,202006,2020-06-01,2020Q2,0.100058522167818,25.0,7.6970122089225095,0.0,0.21726842180894868,0.0,0.8178737000749534,2.8690520331334124,27.869052033133414,MODERADO
Banco Original,202009,2020-09-01,2020Q3,0.10215931853215,25.0,8.243439811945976,0.0,0.25992508524443436,0.0,0.8060849291844794,1.9784061660760854,26.978406166076084,MODERADO
Banco Original,202012,2020-12-01,2020Q4,0.101008772280393,25.0,8.210028632075367,0.0,0.2055641127692056,0.0,0.8303014233298419,2.0419310451252617,27.04193104512526,MODERADO
Banco Original,202103,2021-03-01,2021Q1,0.105782542051694,25.0,8.507333599604303,0.0,0.20093551553934574,0.0,0.8160704892304087,1.4766119943239564,26.476611994323957,MODERADO
Banco Original,202106,2021-06-01,2021Q2,0.0984514844578251,25.0,8.459801562096361,0.0,0.17140139227260498,0.0,0.8074361682875147,1.5869138606332378,26.58691386063324,MODERADO
Banco Original,202109,2021-09-01,2021Q3,0.104305451832043,25.0,9.547591881251364,0.0,0.31897907928477065,0.0,0.8166233743932618,1.0727256816311481,26.072725681631148,MODERADO
Banco Original,202112,2021-12-01,2021Q4,0.110912112598522,24.7719718503695,9.886230574757851,0.0,0.46911476665980234,0.0,0.8153121679279937,0.650230996358947,25.422202846728446,MODERADO
Banco Original,202203,2022-03-01,2022Q1,0.1198154791855,22.546130203624998,11.244667676835457,0.0,0.5129162523317348,0.0,0.7913396054675175,0.0323263065617474,22.578456510186744,MODERADO
Banco Original,202206,2022-06-01,2022Q2,0.124337862315797,21.41553442105075,14.875040894579909,1.562709127475312,0.4945198031575939,7.0083043314777775,0.787730386374468,0.03876787546963634,30.02531575547348,MODERADO
Banco Original,202209,2022-09-01,2022Q3,0.134024997502819,18.993750624295252,12.913490074613883,0.0,0.2253497674535585,0.0,0.7728214308378092,0.0,18.993750624295252,BAIXO
Banco Original,202212,2022-12-01,2022Q4,0.128402374916519,20.399406270870244,16.427106462731942,6.313864462047253,0.13404177240247894,0.0,0.8154346343605768,0.43369992949001124,27.146970662407508,MODERADO
Banco Original,202303,2023-03-01,2023Q1,0.127847444453144,20.538138886714,15.921432788534451,3.646436796783519,0.02445469571334491,0.0,0.8033321264993997,0.0,24.184575683497517,MODERADO
Banco Original,202306,2023-06-01,2023Q2,0.135000716240059,18.749820939985252,12.231403349603372,0.0,-0.05054772748702829,0.0,0.7822668354631441,0.0,18.749820939985252,BAIXO
Banco Original,202309,2023-09-01,2023Q3,0.140466391076375,17.38340223090625,14.045778587042479,0.0,-0.04832783663006235,0.0,0.8022140001222526,0.0,17.38340223090625,BAIXO
Banco Original,202312,2023-12-01,2023Q4,0.117212292986275,23.19692675343125,19.758449337671525,7.561825579316042,-0.029188499521434985,0.0,0.8058901262926482,0.0,30.758752332747292,MODERADO
Banco Original,202403,2024-03-01,2024Q1,0.100227668648056,25.0,16.02461224337648,0.0,-0.07337491928815731,0.0,0.8350148016331318,0.0,25.0,MODERADO
Banco Original,202406,2024-06-01,2024Q2,0.0966256177646971,25.0,16.857564519569337,9.6167434827149,0.02090622624237759,0.0,0.8681842174678415,1.7827471243163917,36.3994906070313,MODERADO
Banco Original,202409,2024-09-01,2024Q3,0.0967047475742429,25.0,16.990959446040957,7.12982780450691,0.04168445614012217,0.0,0.8765839437562762,2.7256356175440533,34.85546342205096,MODERADO
Banco Original,202412,2024-12-01,2024Q4,0.139722158628444,17.569460342889,16.408722650891292,5.8614672422990814,0.151249697732041,0.0,0.8661135219694985,2.9408783124821425,26.37180589767022,MODERADO
Banco Original,202503,2025-03-01,2025Q1,0.153927974412156,14.018006396961002,24.095011927353017,3.8112466234191125,0.26161681675905224,0.0,0.892263618884591,4.7254970642482075,22.554750084628324,MODERADO
Banco Original,202506,2025-06-01,2025Q2,0.150618379103801,14.84540522404975,22.568372587704957,24.45401539003431,0.24131186380871195,0.0,0.8880659200757669,3.822344688201879,43.121765302285944,ALTO
Banco Original,202509,2025-09-01,2025Q3,0.150958909217959,14.760272695510254,22.933348888940664,7.658978415169478,0.3560293814510824,4.018591433576374,0.8930729660546803,5.135784617856432,31.573627162112537,MODERADO
Banco Pine,201903,2019-03-01,2019Q1,0.123173317169592,21.706670707602,11.512133717315024,9.668877192863036,,0.0,0.7456464574615482,0.0,31.375547900465037,MODERADO
Banco Pine,201906,2019-06-01,2019Q2,0.121238847464006,22.1902881339985,12.838660283505918,12.708413178024522,,0.0,0.6909849663161428,0.0,34.89870131202302,MODERADO
Banco Pine,201909,2019-09-01,2019Q3,0.123162869464192,21.709282633952,13.013958619996194,14.196604576495528,,0.0,0.6703961696902699,0.0,35.90588721044753,MODERADO
Banco Pine,201912,2019-12-01,2019Q4,0.123301884341984,21.674528914504002,12.213991944905501,7.966785708457803,,0.0,0.6757764023651884,0.0,29.641314622961804,MODERADO
